case_id,source,frame,corruption_level,repeat,method,mae,psnr_db,ssim,edge_correlation,foreground_dice_proxy,hallucinated_edge_fraction_proxy,deleted_edge_fraction_proxy,glcm_entropy_ccc,glcm_contrast_ccc,glcm_homogeneity_ccc,glcm_energy_ccc
PUBLIC_CT_01,eCT_Supplemental.dcm,1,mild,1,gaussian,0.021102696657180786,25.64876877825766,0.7390105185514635,0.9412343677770382,0.9783266739314687,0.6509449346790122,0.020017804909067786,0.6427446492467708,0.419642341076595,0.22490779383959772,0.7626152646956613
PUBLIC_CT_01,eCT_Supplemental.dcm,1,mild,1,tv,0.014080753549933434,32.784886214103494,0.857710057293146,0.9976665283028348,0.9888156984601633,0.5312885598448792,0.45893424901437113,0.9455323189349792,0.9117729295287107,0.887605318632476,0.9322346937613121
PUBLIC_CT_01,eCT_Supplemental.dcm,1,mild,1,residual_cnn,0.024880923330783844,26.56681495631701,0.5980080972085479,0.9605553925279077,0.9998170803877896,0.7875161232386892,0.006943914536436475,0.4465848327212294,0.9001612533012501,0.09619989171668349,0.64533077920954
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,0,noisy,0.02873508632183075,25.41266921413849,0.49034506850753695,0.9515409807370079,0.9995105711258477,0.8190060754241684,0.005824748823604222,0.41422398255439047,0.8553728816983374,0.08856652495526908,0.6182375605059164
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,0,gaussian,0.023883789777755737,25.385746803650292,0.6371323067553598,0.9388991192759588,0.9783112234154558,0.7273259009739116,0.01582093348594684,0.6174802818093671,0.41900890483047826,0.20911884394264657,0.7462462183577142
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,0,tv,0.017074966803193092,31.80561432110092,0.7658913067533534,0.9972802969262548,0.9884370312849043,0.5706871422985319,0.3856288948238586,0.9385668446682994,0.9032622853437423,0.8501354791814593,0.9288927759254799
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,0,residual_cnn,0.028523609042167664,25.559658186145708,0.48607854790775323,0.9524674720656353,0.9993385781042465,0.818808094388169,0.005875619992369325,0.4137671398896736,0.8630865802865052,0.08885976061322017,0.6166477967688222
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,1,noisy,0.028923843055963516,25.34880102733451,0.4879152522287273,0.9512827943753226,0.9994998198275723,0.8193444652873393,0.0054686506422485055,0.4123968933349726,0.8544072757116947,0.08842688832899069,0.6164354244314212
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,1,gaussian,0.024155236780643463,25.346178627708436,0.6338419946793421,0.9389573257804651,0.978388480876043,0.7291844592229612,0.015998982576624698,0.6156076847627164,0.41792527222765546,0.20849866321459518,0.7442097705770572
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,1,tv,0.017412923276424408,31.664681222112367,0.7633675372142735,0.9972331146987229,0.9882320409671741,0.5758183146201016,0.3648225867989317,0.9349741672912014,0.9016038158498284,0.8390008543493547,0.9396079323002497
PUBLIC_CT_01,eCT_Supplemental.dcm,1,moderate,1,residual_cnn,0.02870883047580719,25.49608099468175,0.4836266140313328,0.9521954388818182,0.9993170831384063,0.8192442467893895,0.0054686506422485055,0.4119832338011565,0.8621561691665014,0.0887873990283373,0.614936258589239
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,0,noisy,0.03397361934185028,23.97737460420327,0.3878120682303747,0.9355150213748143,0.9982327884878793,0.8316700133724905,0.0042477425918860485,0.36827528592895664,0.7878775018391531,0.07769426999579322,0.5474814846326731
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,0,gaussian,0.0282539464533329,24.854099753408008,0.5339409160363467,0.9339668925196974,0.9782803238474254,0.7759332987132883,0.012259951672389673,0.5814415878926956,0.41555638066291245,0.18935587196113315,0.7228681701603401
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,0,tv,0.021921098232269287,30.016830604325623,0.6633664603580528,0.995718721988934,0.9871139770324966,0.6116604660270217,0.19287803637288567,0.8889599898529857,0.8787473039530102,0.6644457313730553,0.9344368710765593
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,0,residual_cnn,0.03373583406209946,24.114862985959714,0.3834568010914388,0.9366015716463152,0.9979647619201049,0.831628855511623,0.004603840773241765,0.36667961664291976,0.7978099070711535,0.07767516589015518,0.5440611236635229
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,1,noisy,0.0338430181145668,24.01073387428877,0.38907434532634205,0.9357311279706718,0.9983561290599852,0.8317879031253623,0.003789902073000127,0.36902482822699834,0.7890118366010251,0.07805633527389504,0.5493923376693263
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,1,gaussian,0.028070617467164993,24.862505722330425,0.5357690894856075,0.9341257775733249,0.978182488091165,0.7758625667677205,0.012717792191275595,0.5829398472114722,0.41204749416026415,0.18989414066279697,0.7241777389910101
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,1,tv,0.021710798144340515,30.08660393846411,0.6670558689138186,0.9958822887130688,0.9869724312640407,0.6094748184826949,0.22566450464199414,0.8983692609014517,0.8790357134654766,0.6947820678835046,0.9405442207880576
PUBLIC_CT_01,eCT_Supplemental.dcm,1,severe,1,residual_cnn,0.033607445657253265,24.14805744014148,0.3847181619345983,0.9368253130303855,0.9981416433029336,0.831638772693857,0.003891644410530332,0.36753285665319285,0.798529720610912,0.07811205974340561,0.54625329182381
PUBLIC_CT_02,CT_small.dcm,0,mild,0,noisy,0.053365640342235565,22.98942816828252,0.3063457101556667,0.1962681734171088,0.9868248030446045,0.8338399098083428,0.06296729566146178,0.07780469506863498,-9.88625457210288e-05,-0.001680911754345264,0.0739485111860754
PUBLIC_CT_02,CT_small.dcm,0,mild,0,gaussian,0.019271090626716614,31.84343356007521,0.71822048372458,0.48357755408360137,0.9958791944745332,0.7925921442837257,0.12847769696353187,0.4261768503696533,0.04407897088352238,0.025117062699852744,0.29672356799954436
